listing_id,title,district,property_type,price_hkd,usable_area_sqft,bedrooms,bathrooms,agency,image_url,url,fetched_at
3811739,西貢頭兩房開揚地下+花園平租,西貢,村屋,9000,400,2,1,厚達地產有限公司,https://i1.28hse.com/2026/07/202607051116417973449_thumb.jpg,https://www.28hse.com/rent/apartment/property-3811739,2026-08-02T21:33:05.478720+00:00
3935971,西貢近市村屋 (高樓底+新裝修+近路方便!),西貢,村屋,15000,495,2,1,港基地產代理有限公司,https://i1.28hse.com/2026/07/202607171721044167584_thumb.jpg,https://www.28hse.com/rent/apartment/property-3935971,2026-08-02T21:33:05.478720+00:00
3928353,西貢靚裝地下+花園平租,西貢,村屋,16000,700,3,1,厚達地產有限公司,https://i1.28hse.com/2026/07/202607181556448485984_thumb.jpg,https://www.28hse.com/rent/apartment/property-3928353,2026-08-02T21:33:05.478720+00:00
3843154,西貢近市三樓連天台平租,西貢,村屋,17000,700,3,1,厚達地產有限公司,https://i1.28hse.com/2026/06/20260616155108308607_thumb.jpg,https://www.28hse.com/rent/apartment/property-3843154,2026-08-02T21:33:05.478720+00:00
3762754,西貢兩房三樓連天台平租,西貢,村屋,10000,400,2,1,厚達地產有限公司,https://i1.28hse.com/2026/05/202605041106215549104_thumb.jpg,https://www.28hse.com/rent/apartment/property-3762754,2026-08-02T21:33:05.478720+00:00
3445671,可以養細狗、三房一廁所、地下蓮花園,西貢,,14000,700,3,1,天富基業地產,https://i1.28hse.com/2026/07/202607111624534042003_thumb.jpg,https://www.28hse.com/rent/apartment/property-3445671,2026-08-02T21:33:05.478720+00:00
3731898,西貢樓新靚裝2房地下圍牆花園平租,西貢,村屋,17000,700,2,1,厚達地產有限公司,https://i1.28hse.com/2026/07/202607151444461982278_thumb.jpg,https://www.28hse.com/rent/apartment/property-3731898,2026-08-02T21:33:05.478720+00:00
3880252,西貢頭靚裝三樓連天台放租,西貢,村屋,13000,400,1,1,厚達地產有限公司,https://i1.28hse.com/2026/07/202607301634593942037_thumb.jpg,https://www.28hse.com/rent/apartment/property-3880252,2026-08-02T21:33:05.478720+00:00
3602402,西貢頭頂樓+有蓋天台平租,西貢,村屋,8500,400,1,1,厚達地產有限公司,https://i1.28hse.com/2026/05/202605301852152488222_thumb.jpg,https://www.28hse.com/rent/apartment/property-3602402,2026-08-02T21:33:05.478720+00:00
3961751,超平租 歡迎大學生 雅裝2房 傢電齊 拎包入住 步行10分鐘至港大,石塘咀,再發大廈,17000,466,2,1,樂家物業有限公司,https://i1.28hse.com/2026/08/202608060216486729232_thumb.jpg,https://www.28hse.com/rent/apartment/property-3961751,2026-08-05T20:41:00.873779+00:00
3960211,【VR/圖則】行樓梯 / 近地鐵 / 天台,西營盤,西邊街8-10號,15500,425,2,1,小村置業有限公司,https://i1.28hse.com/2026/08/20260804222723830494_thumb.jpg,https://www.28hse.com/rent/apartment/property-3960211,2026-08-05T20:41:00.873779+00:00
3953281,红磡海湾轩100%海景单位，有泳池，健身房，兵乓球室，卓球室，麻将室，室外泳池,紅磡,,13000,560,2,1,,https://i1.28hse.com/2026/07/20260731124852134096_thumb.jpg,https://www.28hse.com/rent/apartment/property-3953281,2026-08-05T20:41:00.873779+00:00
3961495,尖沙咀地鐵上蓋平地電梯3房套客飯廳廚廁合家庭學生宿舍,尖沙咀,華源大廈,16300,478,3,4,金國置業,https://i1.28hse.com/2026/08/202608051955425264782_thumb.jpg,https://www.28hse.com/rent/apartment/property-3961495,2026-08-05T20:41:00.873779+00:00
3692248,高層兩房兩廁 海景單位 鄰近地鐵,尖沙咀,恆星樓,16800,431,2,2,嘉憶地產,https://i1.28hse.com/2026/07/202607311919493508324_thumb.jpg,https://www.28hse.com/rent/apartment/property-3692248,2026-08-05T20:41:00.873779+00:00
3960139,佐敦地鐵至荀傢電2房開揚光猛,佐敦,儉德大廈,15500,611,2,1,金國置業,https://i1.28hse.com/2026/08/202608042027516447258_thumb.jpg,https://www.28hse.com/rent/apartment/property-3960139,2026-08-05T20:41:00.873779+00:00
3959737,地鐵站出口 2分鐘 高層開揚 實用2房靚裝 有匙即睇快者得,佐敦,金寶樓,16800,407,2,1,金國置業,https://i1.28hse.com/2026/08/202608041703234409413_thumb.jpg,https://www.28hse.com/rent/apartment/property-3959737,2026-08-05T20:41:00.873779+00:00
3959479,"佐敦核心交通方便,平地電梯地鐵站一分鐘",佐敦,百誠大廈,16900,468,2,1,中興地產有限公司,https://i1.28hse.com/2026/08/202608041530007138796_thumb.jpg,https://www.28hse.com/rent/apartment/property-3959479,2026-08-05T20:41:00.873779+00:00
3959268,傢俬電器齊！有匙！適合家庭/學生合租 有匙即睇,佐敦,文景樓,17000,510,3,1,中興地產有限公司,https://i1.28hse.com/2026/08/202608041344462918365_thumb.jpg,https://www.28hse.com/rent/apartment/property-3959268,2026-08-05T20:41:00.873779+00:00
3944143,儉德超寬大廳偏廳 兩房 傢俬電器齊備 明廁 開放式明火煮食 另放3.2M,佐敦,儉德大廈,15500,611,2,1,駿輝地產旺角有限公司,https://i1.28hse.com/2026/08/202608032247598424044_thumb.jpg,https://www.28hse.com/rent/apartment/property-3944143,2026-08-05T20:41:00.873779+00:00
3938798,佐敦！2房大廳！407尺！2分鐘地鐵！【金寶樓】房大廳大 合家庭客！有電梯,佐敦,,17000,407,2,1,駿輝地產發展有限公司,https://i1.28hse.com/2026/08/202608031738426086198_thumb.jpg,https://www.28hse.com/rent/apartment/property-3938798,2026-08-05T20:41:00.873779+00:00
3892770,油麻地彌敦道 611呎大兩房 港生合租首選 極速直達理大城大浸大,佐敦,儉德大廈,15000,611,2,,駿輝地產旺角有限公司,https://i1.28hse.com/2026/08/202608031918422861010_thumb.jpg,https://www.28hse.com/rent/apartment/property-3892770,2026-08-05T20:41:00.873779+00:00
3933532,4/8 有匙 地鐵口 2房 有傢俱,佐敦,金寶樓,17000,407,2,1,駿輝地產投資有限公司,https://i1.28hse.com/2026/08/202608041527484505407_thumb.jpg,https://www.28hse.com/rent/apartment/property-3933532,2026-08-05T20:41:00.873779+00:00
3927334,{誠意推介} 佐敦近港鐵 雅裝2房大廳 相熟好業主,佐敦,百誠大廈,16500,473,2,1,中興地產有限公司,https://i1.28hse.com/2026/08/202608031802181938506_thumb.jpg,https://www.28hse.com/rent/apartment/property-3927334,2026-08-05T20:41:00.873779+00:00
3961372,突發！「九千五兩房」堅～旺角！是正裝修！房大廳超大！歡迎學生！要快快快～,旺角,康寧大廈,9500,495,2,1,廣信地產顧問有限公司,https://i1.28hse.com/2026/08/202608051846434351370_thumb.jpg,https://www.28hse.com/rent/apartment/property-3961372,2026-08-05T20:41:00.873779+00:00
3296995,旺角2房雅裝間隔實用房大廳大,旺角,得寶大廈,16000,407,2,1,明威置業,https://i1.28hse.com/2026/08/202608032119543659608_thumb.jpg,https://www.28hse.com/rent/apartment/property-3296995,2026-08-05T20:41:00.873779+00:00
3960209,太子福耀大廈三房一廳租16800,太子,單幢樓房,16800,500,3,1,旗昌地產公司,https://i1.28hse.com/2026/08/202608042222562317312_thumb.jpg,https://www.28hse.com/rent/apartment/property-3960209,2026-08-05T20:41:00.873779+00:00
3957691,太子地鐵 套三房連天台,太子,康齡大廈,16800,471,3,,安居地產,https://i1.28hse.com/2026/08/202608031319396492292_thumb.jpg,https://www.28hse.com/rent/apartment/property-3957691,2026-08-05T20:41:00.873779+00:00
3948929,新裝修2房，近地鐵，唐樓5/F,太子,雅蘭大廈,12000,400,2,1,駿輝地產投資有限公司,https://i1.28hse.com/2026/08/202608032156164535336_thumb.jpg,https://www.28hse.com/rent/apartment/property-3948929,2026-08-05T20:41:00.873779+00:00
3901906,"【寶興大廈】兩房一廳, 齊傢俬, 平地電梯, 4分鐘到太子站。",太子,寶興大廈,16800,405,2,1,鴻利物業代理有限公司,https://i1.28hse.com/2026/08/202608041622106086363_thumb.jpg,https://www.28hse.com/rent/apartment/property-3901906,2026-08-05T20:41:00.873779+00:00
3844967,"長沙灣兩房一廳優質盤, 地點極佳 交通便利!",長沙灣,,9900,400,2,1,奧思房產,https://i1.28hse.com/2026/08/202608041616042724747_thumb.jpg,https://www.28hse.com/rent/apartment/property-3844967,2026-08-05T20:41:00.873779+00:00
3734028,"長沙灣兩房一廳筍盤, 地點交通便利!",長沙灣,,10500,400,2,1,奧思房產,https://i1.28hse.com/2026/08/202608041624082670667_thumb.jpg,https://www.28hse.com/rent/apartment/property-3734028,2026-08-05T20:41:00.873779+00:00
3961192,((全新豪裝))夾租恩物 三間套房 仲有廳仔 可租宿舍/學生合租/長租,深水埗,南昌樓,15500,431,3,3,廣信地產顧問有限公司,https://i1.28hse.com/2026/08/202608051738052548910_thumb.jpg,https://www.28hse.com/rent/apartment/property-3961192,2026-08-05T20:41:00.873779+00:00
3914283,近地鐵 唐6樓 三房一廳 連天台,深水埗,唐樓,9800,450,3,1,城市地產,https://i1.28hse.com/2026/08/202608042252261714413_thumb.jpg,https://www.28hse.com/rent/apartment/property-3914283,2026-08-05T20:41:00.873779+00:00
3933452,新蒲崗唐樓中層二房企理420尺租$11500⋯⋯可以租員工宿舍,新蒲崗,安強大樓,11500,420,2,1,嬌陽地產,https://i1.28hse.com/2026/08/202608031708337825073_thumb.jpg,https://www.28hse.com/rent/apartment/property-3933452,2026-08-05T20:41:00.873779+00:00
3926754,新蒲崗洋樓→崇齡大廈-1面東南窗2房1廳.,新蒲崗,,14500,412,2,1,宏龍地產代理,https://i1.28hse.com/2026/08/202608032000315984644_thumb.jpg,https://www.28hse.com/rent/apartment/property-3926754,2026-08-05T20:41:00.873779+00:00
3958524,"41校網400呎唐樓兩房，已翻新裝修 [業主盤, 免佣]",九龍城,,13200,400,2,1,,https://i1.28hse.com/2026/08/202608031855551196040_thumb.jpg,https://www.28hse.com/rent/apartment/property-3958524,2026-08-05T20:41:00.873779+00:00
3960947,"干净企理,独家有匙",土瓜灣,,9900,466,3,1,富榮物業有限公司,https://i1.28hse.com/2026/08/202608051602273735521_thumb.jpg,https://www.28hse.com/rent/apartment/property-3960947,2026-08-05T20:41:00.873779+00:00
3960244,☞500幾呎大兩房 ☞單邊街窗有空氣 地鐵 電梯兩房 校網 有匙即看 還價即成,土瓜灣,譚公大廈,14500,502,2,1,東成地產,https://i1.28hse.com/2026/08/202608042346362754331_thumb.jpg,https://www.28hse.com/rent/apartment/property-3960244,2026-08-05T20:41:00.873779+00:00
3913305,全新豪裝，地鐵站上蓋,土瓜灣,益豐大廈,15800,500,2,1,寶怡物業代理公司,https://i1.28hse.com/2026/07/202607291422113604847_thumb.jpg,https://www.28hse.com/rent/apartment/property-3913305,2026-08-05T20:41:00.873779+00:00
3954671,"全新豪裝兩房兩廳,即約即睇",土瓜灣,偉恆昌新村,17000,409,2,1,錦隆物業代理,https://i1.28hse.com/2026/08/202608051841077723810_thumb.jpg,https://www.28hse.com/rent/apartment/property-3954671,2026-08-05T20:41:00.873779+00:00
3961451,大兩房 靚裝 近地鐵 有匙,葵芳,運芳洋樓,15000,476,2,1,置富地產,https://i1.28hse.com/2026/08/202608051926472013175_thumb.jpg,https://www.28hse.com/rent/apartment/property-3961451,2026-08-05T20:41:00.873779+00:00
3961045,昌鴻大廈 開揚高層 3房 約406尺 近地鐵葵廣 平租$15000,葵涌,昌鴻大廈,15000,406,3,1,置富地產,https://i1.28hse.com/2026/08/202608051641067608815_thumb.jpg,https://www.28hse.com/rent/apartment/property-3961045,2026-08-05T20:41:00.873779+00:00
3960507,$12800荃灣核心．錦豐園 2座低層G室｜實用434呎兩房放租推介,荃灣,錦豐園,12800,434,2,1,美聯物業,https://i1.28hse.com/2026/08/20260805121440875032_thumb.jpg,https://www.28hse.com/rent/apartment/property-3960507,2026-08-05T20:41:00.873779+00:00
3959659,靚裝大兩房 《新放》,荃灣,荃景花園,14800,434,2,1,中原地產代理有限公司,https://i1.28hse.com/2026/08/202608041636276293364_thumb.jpg,https://www.28hse.com/rent/apartment/property-3959659,2026-08-05T20:41:00.873779+00:00
3959203,[日訊物業好多盤] 開揚海景 靚裝租盤 好住實用,荃灣,海濱花園,15800,419,2,1,日訊物業代理有限公司,https://i1.28hse.com/2026/08/202608041309374276914_thumb.jpg,https://www.28hse.com/rent/apartment/property-3959203,2026-08-05T20:41:00.873779+00:00
3751170,3房大廳，鄰近地鐵,荃灣,,16500,513,3,1,荃盛置業有限公司,https://i1.28hse.com/2026/08/202608041200444979304_thumb.jpg,https://www.28hse.com/rent/apartment/property-3751170,2026-08-05T20:41:00.873779+00:00
2994845,海景/中層樓齡新淨/可寵物,西貢,黃竹灣,13000,700,3,1,高民置業,https://i1.28hse.com/2025/02/202502251736253231625_thumb.jpg,https://www.28hse.com/rent/apartment/property-2994845,2026-08-05T20:41:00.873779+00:00
3957679,西貢市中心村屋， 罕有放盤,西貢,普通道,11000,600,1,1,厚達地產有限公司,https://i1.28hse.com/2026/08/202608031315316392749_thumb.jpg,https://www.28hse.com/rent/apartment/property-3957679,2026-08-05T20:41:00.873779+00:00
